Date,AAPL,AAPL,AAPL,AAPL,AAPL
2020-12-21T00:00:00.000,121.5872165119075,124.78688108062977,120.06032563089732,124.70907592773438,121251600
2020-12-22T00:00:00.000,127.99627481697722,130.71939584455194,126.09008564573021,128.2588653564453,168904800
2020-12-23T00:00:00.000,128.53116804036412,128.7937437238064,127.18905518795543,127.36412048339844,88223700
2020-12-24T00:00:00.000,127.71424330377316,129.79548292817182,127.50028284184114,128.3463897705078,54930100
2020-12-28T00:00:00.000,130.31096699096756,133.5689752639016,129.84413593469228,132.93682861328125,124486200
2020-12-29T00:00:00.000,134.2594552546887,134.979126993658,130.65131712079605,131.16676330566406,121047300
2020-12-30T00:00:00.000,131.85731528225065,132.2560612728946,129.73716489381331,130.0483856201172,96452100
2020-12-31T00:00:00.000,130.39844854670574,131.040329904096,128.10324856194674,129.04661560058594,99116600
2021-01-04T00:00:00.000,129.85383061033397,129.94135584132596,123.27944367028935,125.85668182373047,143301900
2021-01-05T00:00:00.000,125.35095048522051,128.12270140194101,124.90357459038079,127.41273498535156,97664900
2021-01-06T00:00:00.000,124.21309795786028,127.45166544679954,122.90988747820573,123.12384796142578,155088000
2021-01-07T00:00:00.000,124.83551263774474,128.01572966594065,124.34924155623901,127.3252182006836,109578200
2021-01-08T00:00:00.000,128.79378086858412,128.98830121735807,126.65419059044255,128.42422485351562,105158200
2021-01-11T00:00:00.000,125.64273221772613,126.595819441527,124.97167570919714,125.43849182128906,100384500
2021-01-12T00:00:00.000,124.97166974271053,126.1289973076945,123.376701166046,125.26343536376953,91951100
2021-01-13T00:00:00.000,125.22456136179542,127.84070294426009,124.96198558320008,127.29608154296875,88636800
2021-01-14T00:00:00.000,127.20855754840598,127.40306307368417,125.22456260703547,125.37045288085938,90221800
2021-01-15T00:00:00.000,125.2439937099894,126.64445696844105,123.51286963768597,123.6490249633789,111598500
2021-01-19T00:00:00.000,124.27144590893572,125.17591790643084,123.4545139910682,124.32007598876953,90757300
2021-01-20T00:00:00.000,125.12732167824589,128.8521612360096,125.02034140959604,128.40478515625,104319500
2021-01-21T00:00:00.000,130.1261500695179,135.83496806730975,129.92190967683482,133.11184692382812,120150900
2021-01-22T00:00:00.000,132.53806351525557,136.01004665089906,131.31266555904966,135.25146484375,114459400
2021-01-25T00:00:00.000,139.1416483205631,141.106173284309,132.79093279458516,138.99575805664062,157611700
2021-01-26T00:00:00.000,139.65707747210416,140.3378541007655,137.48829750104505,139.22915649414062,98390600
2021-01-27T00:00:00.000,139.49169483554834,140.33781648420387,136.5546286191812,138.15931701660156,140843800
2021-01-28T00:00:00.000,135.6891219680526,138.09130292156465,132.94654523318187,133.32583618164062,142621100
2021-01-29T00:00:00.000,132.10038762484038,132.98540444648626,126.63470608598875,128.33665466308594,177523800
2021-02-01T00:00:00.000,130.0775115262782,131.66275996689077,127.3349355620146,130.45680236816406,106239800
2021-02-02T00:00:00.000,132.00313417601586,132.5672103709399,130.9138917801982,131.28346252441406,83305400
2021-02-03T00:00:00.000,132.03234852121233,132.04208344252265,129.94138833452192,130.2623291015625,89880900
2021-02-04T00:00:00.000,132.55750155942113,133.62728904915303,130.89444790890877,133.61756896972656,84183100
2021-02-05T00:00:00.000,133.77831254493844,133.84648451427685,132.32705363193958,133.20364379882812,75693800
2021-02-08T00:00:00.000,132.49262578464683,133.39844945852406,131.41149002924152,133.34974670410156,71297200
2021-02-09T00:00:00.000,133.06726715184539,134.29451105529114,132.31730127973145,132.47312927246094,76774200
2021-02-10T00:00:00.000,132.9309297060643,133.4276770274743,130.90501685547775,131.86927795410156,73046600
2021-02-11T00:00:00.000,132.36597838425936,132.84324151471785,130.29137814000228,131.6160125732422,64280000
2021-02-12T00:00:00.000,130.85631242835694,132.0056200817279,130.21347177715296,131.8497772216797,60145100
2021-02-16T00:00:00.000,131.96663266193272,132.47309953309198,129.33683338034655,129.7264404296875,80576300
2021-02-17T00:00:00.000,127.8369410028071,128.78171806051128,126.10322977283343,127.4375991821289,97918500
2021-02-18T00:00:00.000,125.84021263400942,126.61941198787154,124.09676726976038,126.33695983886719,96856700
2021-02-19T00:00:00.000,126.85321691724961,127.31099612706664,125.4506606030865,126.49282836914062,87668800
2021-02-22T00:00:00.000,124.68116782712916,126.34670679460257,122.33384236261952,122.72344207763672,103916400
2021-02-23T00:00:00.000,120.54169271715817,123.4149766498793,115.31133387912055,122.58708190917969,158273000
2021-02-24T00:00:00.000,121.691012957123,122.29488547484925,119.0514857660057,122.09034729003906,111039900
2021-02-25T00:00:00.000,121.43776543888308,123.17147632846172,117.40542445743719,117.84371948242188,148199500
2021-02-26T00:00:00.000,119.4020977442568,121.60332952526318,118.04824467349069,118.106689453125,164560400
2021-03-01T00:00:00.000,120.53196041049354,124.60326248159897,119.59692548811965,124.46690368652344,116307900
2021-03-02T00:00:00.000,125.07077944616279,125.3727157063762,121.75919289657611,121.8663330078125,102260900
2021-03-03T00:00:00.000,121.56436694253905,122.4409643135904,118.6715993335673,118.88587951660156,112966300
2021-03-04T00:00:00.000,118.58395606502583,120.38584631369558,115.53535272389263,117.0060806274414,178155000
2021-03-05T00:00:00.000,117.83398211644732,118.7690169305712,114.5126538027712,118.26253509521484,153766600
2021-03-08T00:00:00.000,117.7852730985796,117.85345248459532,113.18801326724598,113.33411407470703,154376600
2021-03-09T00:00:00.000,115.93469539878758,118.88590088596752,115.70093853482196,117.94112396240234,129525800
2021-03-10T00:00:00.000,118.52552453136408,118.99303824849771,116.34376908141869,116.85999298095703,111943300
2021-03-11T00:00:00.000,119.35340946888309,120.00598467048323,118.10669641776761,118.78849029541016,103026500
2021-03-12T00:00:00.000,117.26907585524096,118.01904922400895,116.0613233493951,117.8826904296875,88105100
2021-03-15T00:00:00.000,118.25279852383531,120.77544332973144,117.28853761790177,120.76570129394531,92403800
2021-03-16T00:00:00.000,122.4312508542222,123.9117284110974,121.47673927373422,122.30463409423828,115227900
2021-03-17T00:00:00.000,120.82416526324258,122.58709503966791,119.15862613615897,121.51570129394531,111932600
2021-03-18T00:00:00.000,119.68457913932171,119.97678079779097,117.19115272943903,117.39569091796875,121229700
2021-03-19T00:00:00.000,116.78208730000807,118.27229954970673,116.56780705450936,116.86974334716797,185549500
